保存日期:2026.7.13,标定数据版本号,D4AYA-SFB8-300-E0-170719
Time,ESPD_Value(rpm),Cy_judge_OK(),APP_Value(%),APP_Trq_Pct(%),Trq_Tgt_Pct(%),TPS_Tgt(%),TPS_Value(%),TIP_Tgt(kPa),TIP_Value(kPa),MAP_Value(kPa),WGV_PWM_DuCy(%),Air_Flow(kg/h),Fuel_Flow(kg/h),Fuel_In(mg/Inj),Lam_Tgt(),Lam_Value(),LamCL_Mult(%),LamAL_Mult(%),Inj_PW(ms),Spk_Adv(CAD),NGP_Value(kPa)
保存时间,发动机转速(rpm),判缸成功标志(),油门开度(%),油门扭矩百分比(%),最终扭矩百分比(%),节气门开度目标(%),节气门开度(%),增压压力目标(kPa),增压压力(kPa),进气歧管压力(kPa),废气旁通控制阀占空比(%),空气质量流量(kg/h),燃气质量流量(kg/h),一组喷嘴一次喷射质量(mg/Inj),过量空气系数目标(),过量空气系数(),空燃比闭环喷射量补偿(%),空燃比自适应喷射量补偿(%),燃气喷射脉宽(ms),点火提前角(CAD),喷嘴前燃气压力(kPa)
798.486s,1482,1,42.2,45.17,44.08,26.10,24.69,113.86,135.40,87.75,90.9,64.692,0.792,13.37,1.266,1.287,0.0,1.9,3.141,15.82,579.9
798.540s,1483,1,36.0,32.59,44.08,26.10,24.69,113.86,135.40,87.75,90.9,64.692,0.792,13.37,1.266,1.287,0.0,1.9,3.141,15.82,579.9
798.594s,1483,1,36.0,32.59,33.39,24.50,24.69,113.86,135.40,87.75,90.9,64.692,0.792,13.37,1.266,1.287,0.0,1.9,3.141,15.82,579.9
798.648s,1483,1,36.0,32.59,33.39,24.50,24.69,103.41,107.13,51.93,90.9,64.692,0.792,13.37,1.266,1.287,0.0,1.9,3.141,15.82,579.9
798.702s,1483,1,36.0,32.59,33.39,24.50,24.69,103.41,107.13,51.93,99.9,117.972,7.740,59.28,1.266,1.287,0.0,1.9,3.141,15.82,579.9
798.756s,1483,1,36.0,32.59,33.39,24.50,24.69,103.41,107.13,51.93,99.9,117.972,7.740,59.28,1.245,1.252,0.0,1.9,3.141,15.82,579.9
798.810s,1483,1,36.0,32.59,33.39,24.50,24.69,103.41,107.13,51.93,99.9,117.972,7.740,59.28,1.245,1.252,0.0,5.2,11.193,26.67,607.3
798.864s,1475,1,61.3,32.59,33.39,24.50,24.69,103.41,107.13,51.93,99.9,117.972,7.740,59.28,1.245,1.252,0.0,5.2,11.193,26.67,607.3
798.918s,1475,1,61.3,72.72,75.07,74.98,24.69,103.41,107.13,51.93,99.9,117.972,7.740,59.28,1.245,1.252,0.0,5.2,11.193,26.67,607.3
798.972s,1475,1,61.3,72.72,75.07,74.98,75.25,164.91,106.70,108.43,99.9,117.972,7.740,59.28,1.245,1.252,0.0,5.2,11.193,26.67,607.3
799.026s,1475,1,61.3,72.72,75.07,74.98,75.25,164.91,106.70,108.43,93.5,210.780,10.260,59.28,1.245,1.252,0.0,5.2,11.193,26.67,607.3
799.080s,1475,1,61.3,72.72,75.07,74.98,75.25,164.91,106.70,108.43,93.5,210.780,10.260,59.78,1.262,1.336,0.0,5.2,11.193,26.67,607.3
799.134s,1475,1,61.3,72.72,75.07,74.98,75.25,164.91,106.70,108.43,93.5,210.780,10.260,59.78,1.262,1.336,0.0,5.9,11.577,27.60,607.3
799.188s,1489,1,61.3,72.72,75.07,74.98,75.25,164.91,106.70,108.43,93.5,210.780,10.260,59.78,1.262,1.336,0.0,5.9,11.577,27.60,571.9
799.242s,1489,1,95.4,99.69,99.72,74.98,75.25,164.91,106.70,108.43,93.5,210.780,10.260,59.78,1.262,1.336,0.0,5.9,11.577,27.60,571.9
799.296s,1489,1,95.4,99.69,99.72,75.72,75.38,186.78,119.12,108.43,93.5,210.780,10.260,59.78,1.262,1.336,0.0,5.9,11.577,27.60,571.9
799.350s,1489,1,95.4,99.69,99.72,75.72,75.38,186.78,119.12,119.61,100.0,227.160,10.260,59.78,1.262,1.336,0.0,5.9,11.577,27.60,571.9
799.404s,1489,1,95.4,99.69,99.72,75.72,75.38,186.78,119.12,119.61,100.0,227.160,10.692,62.11,1.275,1.320,0.0,5.9,11.577,27.60,571.9
799.458s,1489,1,95.4,99.69,99.72,75.72,75.38,186.78,119.12,119.61,100.0,227.160,10.692,62.11,1.275,1.320,0.0,6.4,12.799,27.60,571.9
799.512s,1500,1,95.4,99.69,99.72,75.72,75.38,186.78,119.12,119.61,100.0,227.160,10.692,62.11,1.275,1.320,0.0,6.4,12.799,27.48,550.2
799.566s,1500,1,92.8,99.30,99.31,75.72,75.38,186.78,119.12,119.61,100.0,227.160,10.692,62.11,1.275,1.320,0.0,6.4,12.799,27.48,550.2
799.620s,1500,1,92.8,99.30,99.31,75.88,75.52,186.06,119.12,119.61,100.0,227.160,10.692,62.11,1.275,1.320,0.0,6.4,12.799,27.48,550.2
799.674s,1500,1,92.8,99.30,99.31,75.88,75.52,186.06,128.92,130.07,100.0,227.160,10.692,62.11,1.275,1.320,0.0,6.4,12.799,27.48,550.2
799.728s,1500,1,92.8,99.30,99.31,75.88,75.52,186.06,128.92,130.07,100.0,238.320,11.664,64.61,1.293,1.320,0.0,6.4,12.799,27.48,550.2
799.782s,1500,1,92.8,99.30,99.31,75.88,75.52,186.06,128.92,130.07,100.0,238.320,11.664,64.61,1.293,1.321,0.0,6.8,12.799,27.48,550.2
799.836s,1512,1,92.8,99.30,99.31,75.88,75.52,186.06,128.92,130.07,100.0,238.320,11.664,64.61,1.293,1.321,0.0,6.8,13.722,26.72,538.2
799.890s,1512,1,92.4,99.15,99.31,75.88,75.52,186.06,128.92,130.07,100.0,238.320,11.664,64.61,1.293,1.321,0.0,6.8,13.722,26.72,538.2
799.944s,1512,1,92.4,99.15,99.15,76.37,76.42,186.06,128.92,130.07,100.0,238.320,11.664,64.61,1.293,1.321,0.0,6.8,13.722,26.72,538.2
799.998s,1512,1,92.4,99.15,99.15,76.37,76.42,186.48,138.37,139.19,99.7,238.320,11.664,64.61,1.293,1.321,0.0,6.8,13.722,26.72,538.2
800.052s,1512,1,92.4,99.15,99.15,76.37,76.42,186.48,138.37,139.19,99.7,253.404,12.564,68.10,1.293,1.321,0.0,6.8,13.722,26.72,538.2
800.106s,1512,1,92.4,99.15,99.15,76.37,76.42,186.48,138.37,139.19,99.7,253.404,12.564,68.10,1.310,1.328,0.0,6.8,13.722,26.72,538.2
800.160s,1512,1,92.4,99.15,99.15,76.37,76.42,186.48,138.37,139.19,99.7,253.404,12.564,68.10,1.310,1.328,0.0,7.0,14.693,26.31,530.2
800.214s,1526,1,76.5,99.15,99.15,76.37,76.42,186.48,138.37,139.19,99.7,253.404,12.564,68.10,1.310,1.328,0.0,7.0,14.693,26.31,530.2
800.268s,1526,1,76.5,88.68,86.79,77.01,76.82,186.48,138.37,139.19,99.7,253.404,12.564,68.10,1.310,1.328,0.0,7.0,14.693,26.31,530.2
800.322s,1526,1,76.5,88.68,86.79,77.01,76.82,172.96,147.30,148.04,99.7,253.404,12.564,68.10,1.310,1.328,0.0,7.0,14.693,26.31,530.2
800.376s,1526,1,76.5,88.68,86.79,77.01,76.82,172.96,147.30,148.04,82.6,272.952,12.780,68.10,1.310,1.328,0.0,7.0,14.693,26.31,530.2
800.430s,1526,1,76.5,88.68,86.79,77.01,76.82,172.96,147.30,148.04,82.6,272.952,12.780,70.33,1.326,1.326,0.0,7.0,14.693,26.31,530.2
800.484s,1526,1,76.5,88.68,86.79,77.01,76.82,172.96,147.30,148.04,82.6,272.952,12.780,70.33,1.326,1.326,0.0,7.2,14.953,26.09,530.2
800.538s,1539,1,76.5,88.68,86.79,77.01,76.82,172.96,147.30,148.04,82.6,272.952,12.780,70.33,1.326,1.326,0.0,7.2,14.953,26.09,528.3
800.592s,1539,1,52.1,58.78,54.64,29.70,76.82,172.96,147.30,148.04,82.6,272.952,12.780,70.33,1.326,1.326,0.0,7.2,14.953,26.09,528.3
800.646s,1539,1,52.1,58.78,54.64,29.70,30.93,130.82,162.70,148.04,82.6,272.952,12.780,70.33,1.326,1.326,0.0,7.2,14.953,26.09,528.3
800.700s,1539,1,52.1,58.78,54.64,29.70,30.93,130.82,162.70,118.49,92.4,141.588,6.516,70.33,1.326,1.326,0.0,7.2,14.953,26.09,528.3
800.754s,1539,1,52.1,58.78,54.64,29.70,30.93,130.82,162.70,118.49,92.4,141.588,6.516,31.45,1.319,1.323,0.0,7.2,14.953,26.09,528.3
800.808s,1539,1,52.1,58.78,54.64,29.70,30.93,130.82,162.70,118.49,92.4,141.588,6.516,31.45,1.319,1.323,0.0,5.6,4.576,26.09,528.3
800.862s,1550,1,52.1,58.78,54.64,29.70,30.93,130.82,162.70,118.49,92.4,141.588,6.516,31.45,1.319,1.323,0.0,5.6,4.576,22.50,574.4
800.916s,1550,1,43.1,45.63,45.67,29.70,30.93,130.82,162.70,118.49,92.4,141.588,6.516,31.45,1.319,1.323,0.0,5.6,4.576,22.50,574.4
800.970s,1550,1,43.1,45.63,45.67,29.70,30.93,118.00,162.70,118.49,92.4,141.588,6.516,31.45,1.319,1.323,0.0,5.6,4.576,22.50,574.4
801.024s,1550,1,43.1,45.63,45.67,29.70,30.93,118.00,113.08,76.75,100.0,147.600,6.516,31.45,1.319,1.323,0.0,5.6,4.576,22.50,574.4
801.078s,1550,1,43.1,45.63,45.67,29.70,30.93,118.00,113.08,76.75,100.0,147.600,7.164,43.62,1.280,1.323,0.0,5.6,4.576,22.50,574.4
801.132s,1550,1,43.1,45.63,45.67,29.70,30.93,118.00,113.08,76.75,100.0,147.600,7.164,43.62,1.280,1.307,0.0,5.6,10.728,22.50,574.4
801.186s,1556,1,43.1,45.63,45.67,29.70,30.93,118.00,113.08,76.75,100.0,147.600,7.164,43.62,1.280,1.307,0.0,5.6,10.728,27.41,613.0
801.240s,1556,1,44.9,48.45,45.67,29.70,30.93,118.00,113.08,76.75,100.0,147.600,7.164,43.62,1.280,1.307,0.0,5.6,10.728,27.41,613.0
801.294s,1556,1,44.9,48.45,48.30,39.91,40.18,122.52,113.08,76.75,100.0,147.600,7.164,43.62,1.280,1.307,0.0,5.6,10.728,27.41,613.0
801.348s,1556,1,44.9,48.45,48.30,39.91,40.18,122.52,119.56,103.94,100.0,147.600,7.164,43.62,1.280,1.307,0.0,5.6,10.728,27.41,613.0
801.402s,1556,1,44.9,48.45,48.30,39.91,40.18,122.52,119.56,103.94,100.0,178.488,8.496,47.08,1.280,1.307,0.0,5.6,10.728,27.41,613.0
801.456s,1556,1,44.9,48.45,48.30,39.91,40.18,122.52,119.56,103.94,100.0,178.488,8.496,47.08,1.284,1.420,0.0,5.8,10.728,27.41,613.0
801.510s,1556,1,44.9,48.45,48.30,39.91,40.18,122.52,119.56,103.94,100.0,178.488,8.496,47.08,1.284,1.420,0.0,5.8,9.140,27.35,606.6
801.564s,1564,1,45.1,48.45,48.30,39.91,40.18,122.52,119.56,103.94,100.0,178.488,8.496,47.08,1.284,1.420,0.0,5.8,9.140,27.35,606.6
801.618s,1564,1,45.1,49.45,49.96,36.41,35.76,122.52,119.56,103.94,100.0,178.488,8.496,47.08,1.284,1.420,0.0,5.8,9.140,27.35,606.6
801.672s,1564,1,45.1,49.45,49.96,36.41,35.76,129.05,122.97,101.81,100.0,178.488,8.496,47.08,1.284,1.420,0.0,5.8,9.140,27.35,606.6
801.726s,1564,1,45.1,49.45,49.96,36.41,35.76,129.05,122.97,101.81,100.0,242.820,11.304,47.08,1.284,1.420,0.0,5.8,9.140,27.35,606.6
801.780s,1564,1,45.1,49.45,49.96,36.41,35.76,129.05,122.97,101.81,100.0,242.820,11.304,63.83,1.284,1.314,0.0,5.8,9.140,27.35,606.6
801.834s,1564,1,45.1,49.45,49.96,36.41,35.76,129.05,122.97,101.81,100.0,242.820,11.304,63.83,1.284,1.314,0.0,6.3,11.833,28.64,606.6
801.888s,1571,1,57.0,49.45,49.96,36.41,35.76,129.05,122.97,101.81,100.0,242.820,11.304,63.83,1.284,1.314,0.0,6.3,11.833,28.64,597.9
801.942s,1571,1,57.0,64.56,64.65,78.39,35.76,129.05,122.97,101.81,100.0,242.820,11.304,63.83,1.284,1.314,0.0,6.3,11.833,28.64,597.9
801.996s,1571,1,57.0,64.56,64.65,78.39,78.90,147.92,125.95,101.81,100.0,242.820,11.304,63.83,1.284,1.314,0.0,6.3,11.833,28.64,597.9
802.050s,1571,1,57.0,64.56,64.65,78.39,78.90,147.92,125.95,126.98,70.6,252.972,12.528,63.83,1.284,1.314,0.0,6.3,11.833,28.64,597.9
802.104s,1571,1,57.0,64.56,64.65,78.39,78.90,147.92,125.95,126.98,70.6,252.972,12.528,66.21,1.310,1.315,0.0,6.3,11.833,28.64,597.9
802.158s,1571,1,57.0,64.56,64.65,78.39,78.90,147.92,125.95,126.98,70.6,252.972,12.528,66.21,1.310,1.315,0.0,6.5,7.716,27.98,597.9
802.212s,1580,1,57.0,64.56,64.65,78.39,78.90,147.92,125.95,126.98,70.6,252.972,12.528,66.21,1.310,1.315,0.0,6.5,7.716,27.98,576.8
802.266s,1580,1,41.6,41.58,41.39,78.39,78.90,147.92,125.95,126.98,70.6,252.972,12.528,66.21,1.310,1.315,0.0,6.5,7.716,27.98,576.8
802.320s,1580,1,41.6,41.58,41.39,27.00,26.10,110.30,128.05,126.98,70.6,252.972,12.528,66.21,1.310,1.315,0.0,6.5,7.716,27.98,576.8
802.374s,1580,1,41.6,41.58,41.39,27.00,26.10,110.30,128.05,76.90,93.0,100.296,12.528,66.21,1.310,1.315,0.0,6.5,7.716,27.98,576.8
802.428s,1580,1,41.6,41.58,41.39,27.00,26.10,110.30,128.05,76.90,93.0,100.296,5.004,27.67,1.296,1.315,0.0,6.5,7.716,27.98,576.8
802.482s,1580,1,41.6,41.58,41.39,27.00,26.10,110.30,128.05,76.90,93.0,100.296,5.004,27.67,1.296,1.292,0.0,5.6,6.930,27.98,576.8
802.536s,1581,1,41.6,41.58,41.39,27.00,26.10,110.30,128.05,76.90,93.0,100.296,5.004,27.67,1.296,1.292,0.0,5.6,6.930,22.00,605.2
802.590s,1581,1,46.0,51.12,52.03,27.00,26.10,110.30,128.05,76.90,93.0,100.296,5.004,27.67,1.296,1.292,0.0,5.6,6.930,22.00,605.2
802.644s,1581,1,46.0,51.12,52.03,78.71,73.54,130.22,128.05,76.90,93.0,100.296,5.004,27.67,1.296,1.292,0.0,5.6,6.930,22.00,605.2
802.698s,1581,1,46.0,51.12,52.03,78.71,73.54,130.22,111.86,113.57,100.0,100.296,5.004,27.67,1.296,1.292,0.0,5.6,6.930,22.00,605.2
802.752s,1581,1,46.0,51.12,52.03,78.71,73.54,130.22,111.86,113.57,100.0,241.200,11.448,59.44,1.296,1.292,0.0,5.6,6.930,22.00,605.2
802.806s,1581,1,46.0,51.12,52.03,78.71,73.54,130.22,111.86,113.57,100.0,241.200,11.448,59.44,1.296,1.370,0.0,6.2,6.930,22.00,605.2
802.860s,1581,1,46.0,51.12,52.03,78.71,73.54,130.22,111.86,113.57,100.0,241.200,11.448,59.44,1.296,1.370,0.0,6.2,11.087,28.87,599.1
802.914s,1590,1,59.7,67.13,52.03,78.71,73.54,130.22,111.86,113.57,100.0,241.200,11.448,59.44,1.296,1.370,0.0,6.2,11.087,28.87,599.1
802.968s,1590,1,59.7,67.13,67.05,79.09,79.17,130.22,111.86,113.57,100.0,241.200,11.448,59.44,1.296,1.370,0.0,6.2,11.087,28.87,599.1
803.022s,1590,1,59.7,67.13,67.05,79.09,79.17,151.47,124.63,125.96,49.7,241.200,11.448,59.44,1.296,1.370,0.0,6.2,11.087,28.87,599.1
803.076s,1590,1,59.7,67.13,67.05,79.09,79.17,151.47,124.63,125.96,49.7,254.628,12.060,63.90,1.296,1.370,0.0,6.2,11.087,28.87,599.1
803.130s,1590,1,59.7,67.13,67.05,79.09,79.17,151.47,124.63,125.96,49.7,254.628,12.060,63.90,1.327,1.344,0.0,6.2,11.087,28.87,599.1
803.184s,1590,1,59.7,67.13,67.05,79.09,79.17,151.47,124.63,125.96,49.7,254.628,12.060,63.90,1.327,1.344,0.0,6.4,12.163,28.21,579.0
803.238s,1597,1,44.4,67.13,67.05,79.09,79.17,151.47,124.63,125.96,49.7,254.628,12.060,63.90,1.327,1.344,0.0,6.4,12.163,28.21,579.0
803.292s,1597,1,44.4,43.60,42.46,28.60,79.17,151.47,124.63,125.96,49.7,254.628,12.060,63.90,1.327,1.344,0.0,6.4,12.163,28.21,579.0
803.346s,1597,1,44.4,43.60,42.46,28.60,28.08,112.14,143.10,92.98,49.7,254.628,12.060,63.90,1.327,1.344,0.0,6.4,12.163,28.21,579.0
803.400s,1597,1,44.4,43.60,42.46,28.60,28.08,112.14,143.10,92.98,90.7,121.752,5.220,63.90,1.327,1.344,0.0,6.4,12.163,28.21,579.0
803.454s,1597,1,44.4,43.60,42.46,28.60,28.08,112.14,143.10,92.98,90.7,121.752,5.220,26.28,1.319,1.346,0.0,6.4,12.163,28.21,579.0
803.508s,1597,1,44.4,43.60,42.46,28.60,28.08,112.14,143.10,92.98,90.7,121.752,5.220,26.28,1.319,1.346,0.0,5.6,5.629,21.50,579.0
803.561s,1602,1,44.4,43.60,42.46,28.60,28.08,112.14,143.10,92.98,90.7,121.752,5.220,26.28,1.319,1.346,0.0,5.6,5.629,21.50,596.2
803.615s,1602,1,42.2,41.97,42.08,33.00,28.08,112.14,143.10,92.98,90.7,121.752,5.220,26.28,1.319,1.346,0.0,5.6,5.629,21.50,596.2
803.669s,1602,1,42.2,41.97,42.08,33.00,33.54,112.60,106.70,92.98,90.7,121.752,5.220,26.28,1.319,1.346,0.0,5.6,5.629,21.50,596.2
803.723s,1602,1,42.2,41.97,42.08,33.00,33.54,112.60,106.70,81.54,99.7,188.028,5.220,26.28,1.319,1.346,0.0,5.6,5.629,21.50,596.2
803.777s,1602,1,42.2,41.97,42.08,33.00,33.54,112.60,106.70,81.54,99.7,188.028,9.540,53.00,1.282,1.307,0.0,5.6,5.629,21.50,596.2
803.831s,1602,1,42.2,41.97,42.08,33.00,33.54,112.60,106.70,81.54,99.7,188.028,9.540,53.00,1.282,1.307,0.0,6.0,10.865,21.50,596.2
803.885s,1607,1,42.2,41.97,42.08,33.00,33.54,112.60,106.70,81.54,99.7,188.028,9.540,53.00,1.282,1.307,0.0,6.0,10.865,28.11,612.8
803.939s,1607,1,50.7,57.14,57.39,33.00,33.54,112.60,106.70,81.54,99.7,188.028,9.540,53.00,1.282,1.307,0.0,6.0,10.865,28.11,612.8
803.993s,1607,1,50.7,57.14,57.39,79.62,79.68,140.93,106.70,81.54,99.7,188.028,9.540,53.00,1.282,1.307,0.0,6.0,10.865,28.11,612.8
804.047s,1607,1,50.7,57.14,57.39,79.62,79.68,140.93,116.93,117.89,98.1,237.384,9.540,53.00,1.282,1.307,0.0,6.0,10.865,28.11,612.8
804.101s,1607,1,50.7,57.14,57.39,79.62,79.68,140.93,116.93,117.89,98.1,237.384,11.124,60.11,1.308,1.307,0.0,6.0,10.865,28.11,612.8
804.155s,1607,1,50.7,57.14,57.39,79.62,79.68,140.93,116.93,117.89,98.1,237.384,11.124,60.11,1.308,1.342,0.0,6.3,10.865,28.11,612.8
804.209s,1614,1,50.7,57.14,57.39,79.62,79.68,140.93,116.93,117.89,98.1,237.384,11.124,60.11,1.308,1.342,0.0,6.3,11.525,28.79,587.2
804.263s,1614,1,61.0,66.93,57.39,79.62,79.68,140.93,116.93,117.89,98.1,237.384,11.124,60.11,1.308,1.342,0.0,6.3,11.525,28.79,587.2
804.317s,1614,1,61.0,66.93,66.86,80.19,80.08,140.93,116.93,117.89,98.1,237.384,11.124,60.11,1.308,1.342,0.0,6.3,11.525,28.79,587.2
804.371s,1614,1,61.0,66.93,66.86,80.19,80.08,151.82,129.36,130.69,46.6,237.384,11.124,60.11,1.308,1.342,0.0,6.3,11.525,28.79,587.2
804.425s,1614,1,61.0,66.93,66.86,80.19,80.08,151.82,129.36,130.69,46.6,283.248,11.952,63.53,1.308,1.342,0.0,6.3,11.525,28.79,587.2
804.479s,1614,1,61.0,66.93,66.86,80.19,80.08,151.82,129.36,130.69,46.6,283.248,11.952,63.53,1.335,1.335,0.0,6.4,11.525,28.79,587.2
804.533s,1614,1,61.0,66.93,66.86,80.19,80.08,151.82,129.36,130.69,46.6,283.248,11.952,63.53,1.335,1.335,0.0,6.4,8.852,28.47,571.4
804.587s,1623,1,49.4,66.93,66.86,80.19,80.08,151.82,129.36,130.69,46.6,283.248,11.952,63.53,1.335,1.335,0.0,6.4,8.852,28.47,571.4
804.641s,1623,1,49.4,54.33,54.33,34.63,33.28,151.82,129.36,130.69,46.6,283.248,11.952,63.53,1.335,1.335,0.0,6.4,8.852,28.47,571.4
804.695s,1623,1,49.4,54.33,54.33,34.63,33.28,133.85,146.51,112.01,46.6,283.248,11.952,63.53,1.335,1.335,0.0,6.4,8.852,28.47,571.4
804.749s,1623,1,49.4,54.33,54.33,34.63,33.28,133.85,146.51,112.01,96.6,207.324,9.360,63.53,1.335,1.335,0.0,6.4,8.852,28.47,571.4
804.803s,1623,1,49.4,54.33,54.33,34.63,33.28,133.85,146.51,112.01,96.6,207.324,9.360,47.55,1.317,1.347,0.0,6.4,8.852,28.47,571.4
804.857s,1623,1,49.4,54.33,54.33,34.63,33.28,133.85,146.51,112.01,96.6,207.324,9.360,47.55,1.317,1.347,0.0,6.2,9.023,28.39,571.4
804.911s,1631,1,52.0,54.33,54.33,34.63,33.28,133.85,146.51,112.01,96.6,207.324,9.360,47.55,1.317,1.347,0.0,6.2,9.023,28.39,577.4
804.965s,1631,1,52.0,57.20,57.82,39.44,33.28,133.85,146.51,112.01,96.6,207.324,9.360,47.55,1.317,1.347,0.0,6.2,9.023,28.39,577.4
805.019s,1631,1,52.0,57.20,57.82,39.44,41.22,143.27,135.75,112.01,96.6,207.324,9.360,47.55,1.317,1.347,0.0,6.2,9.023,28.39,577.4
805.073s,1631,1,52.0,57.20,57.82,39.44,41.22,143.27,135.75,118.75,82.1,273.276,12.492,47.55,1.317,1.347,0.0,6.2,9.023,28.39,577.4
805.127s,1631,1,52.0,57.20,57.82,39.44,41.22,143.27,135.75,118.75,82.1,273.276,12.492,63.88,1.317,1.314,0.0,6.2,9.023,28.39,577.4
805.181s,1631,1,52.0,57.20,57.82,39.44,41.22,143.27,135.75,118.75,82.1,273.276,12.492,63.88,1.317,1.314,0.0,6.3,12.924,28.39,577.4
805.234s,1641,1,52.0,57.20,57.82,39.44,41.22,143.27,135.75,118.75,82.1,273.276,12.492,63.88,1.317,1.314,0.0,6.3,12.924,28.47,576.2
805.288s,1641,1,57.9,61.90,59.57,39.44,41.22,143.27,135.75,118.75,82.1,273.276,12.492,63.88,1.317,1.314,0.0,6.3,12.924,28.47,576.2
805.342s,1641,1,57.9,61.90,59.57,41.68,41.89,145.44,135.75,118.75,82.1,273.276,12.492,63.88,1.317,1.314,0.0,6.3,12.924,28.47,576.2
805.396s,1641,1,57.9,61.90,59.57,41.68,41.89,145.44,142.22,126.23,98.4,184.644,12.492,63.88,1.317,1.314,0.0,6.3,12.924,28.47,576.2
805.450s,1641,1,57.9,61.90,59.57,41.68,41.89,145.44,142.22,126.23,98.4,184.644,7.488,33.67,1.330,1.314,0.0,6.3,12.924,28.47,576.2
805.504s,1641,1,57.9,61.90,59.57,41.68,41.89,145.44,142.22,126.23,98.4,184.644,7.488,33.67,1.330,1.335,0.0,5.9,4.323,28.47,576.2
805.558s,1650,1,57.9,61.90,59.57,41.68,41.89,145.44,142.22,126.23,98.4,184.644,7.488,33.67,1.330,1.335,0.0,5.9,4.323,22.12,579.0
805.612s,1650,1,38.0,30.37,59.57,41.68,41.89,145.44,142.22,126.23,98.4,184.644,7.488,33.67,1.330,1.335,0.0,5.9,4.323,22.12,579.0
805.666s,1650,1,38.0,30.37,30.28,23.12,22.85,100.96,142.22,126.23,98.4,184.644,7.488,33.67,1.330,1.335,0.0,5.9,4.323,22.12,579.0
805.720s,1650,1,38.0,30.37,30.28,23.12,22.85,100.96,117.81,52.26,97.0,184.644,7.488,33.67,1.330,1.335,0.0,5.9,4.323,22.12,579.0
805.774s,1650,1,38.0,30.37,30.28,23.12,22.85,100.96,117.81,52.26,97.0,87.624,3.852,19.38,1.304,1.335,0.0,5.9,4.323,22.12,579.0
805.828s,1650,1,38.0,30.37,30.28,23.12,22.85,100.96,117.81,52.26,97.0,87.624,3.852,19.38,1.304,1.240,0.0,0.5,4.323,22.12,579.0
805.882s,1650,1,38.0,30.37,30.28,23.12,22.85,100.96,117.81,52.26,97.0,87.624,3.852,19.38,1.304,1.240,0.0,0.5,4.363,18.77,627.3
805.936s,1648,1,37.7,31.08,30.28,23.12,22.85,100.96,117.81,52.26,97.0,87.624,3.852,19.38,1.304,1.240,0.0,0.5,4.363,18.77,627.3
805.990s,1648,1,37.7,31.08,31.68,27.90,28.72,100.96,117.81,52.26,97.0,87.624,3.852,19.38,1.304,1.240,0.0,0.5,4.363,18.77,627.3
806.044s,1648,1,37.7,31.08,31.68,27.90,28.72,101.97,101.18,58.34,97.0,87.624,3.852,19.38,1.304,1.240,0.0,0.5,4.363,18.77,627.3
806.098s,1648,1,37.7,31.08,31.68,27.90,28.72,101.97,101.18,58.34,98.9,117.648,5.436,26.87,1.304,1.240,0.0,0.5,4.363,18.77,627.3
806.152s,1648,1,37.7,31.08,31.68,27.90,28.72,101.97,101.18,58.34,98.9,117.648,5.436,26.87,1.273,1.315,0.0,0.5,4.363,18.77,627.3
806.206s,1648,1,37.7,31.08,31.68,27.90,28.72,101.97,101.18,58.34,98.9,117.648,5.436,26.87,1.273,1.315,0.0,2.9,5.133,20.37,632.9
806.260s,1655,1,40.6,31.08,31.68,27.90,28.72,101.97,101.18,58.34,98.9,117.648,5.436,26.87,1.273,1.315,0.0,2.9,5.133,20.37,632.9
806.314s,1655,1,40.6,36.17,37.68,40.30,28.72,101.97,101.18,58.34,98.9,117.648,5.436,26.87,1.273,1.315,0.0,2.9,5.133,20.37,632.9
806.368s,1655,1,40.6,36.17,37.68,40.30,39.01,107.45,95.15,84.25,98.9,117.648,5.436,26.87,1.273,1.315,0.0,2.9,5.133,20.37,632.9
806.422s,1655,1,40.6,36.17,37.68,40.30,39.01,107.45,95.15,84.25,100.0,265.932,10.944,26.87,1.273,1.315,0.0,2.9,5.133,20.37,632.9
806.476s,1655,1,40.6,36.17,37.68,40.30,39.01,107.45,95.15,84.25,100.0,265.932,10.944,52.57,1.279,1.349,0.0,2.9,5.133,20.37,632.9
806.530s,1655,1,40.6,36.17,37.68,40.30,39.01,107.45,95.15,84.25,100.0,265.932,10.944,52.57,1.279,1.349,0.0,6.3,9.728,28.65,632.9
806.584s,1654,1,40.6,36.17,37.68,40.30,39.01,107.45,95.15,84.25,100.0,265.932,10.944,52.57,1.279,1.349,0.0,6.3,9.728,28.65,604.8
806.638s,1654,1,52.4,56.81,57.54,40.30,39.01,107.45,95.15,84.25,100.0,265.932,10.944,52.57,1.279,1.349,0.0,6.3,9.728,28.65,604.8
806.692s,1654,1,52.4,56.81,57.54,81.73,82.16,142.26,108.01,84.25,100.0,265.932,10.944,52.57,1.279,1.349,0.0,6.3,9.728,28.65,604.8
806.746s,1654,1,52.4,56.81,57.54,81.73,82.16,142.26,108.01,109.37,96.2,232.380,10.944,52.57,1.279,1.349,0.0,6.3,9.728,28.65,604.8
806.800s,1654,1,52.4,56.81,57.54,81.73,82.16,142.26,108.01,109.37,96.2,232.380,11.232,59.38,1.307,1.350,0.0,6.3,9.728,28.65,604.8
806.854s,1654,1,52.4,56.81,57.54,81.73,82.16,142.26,108.01,109.37,96.2,232.380,11.232,59.38,1.307,1.350,0.0,6.3,11.039,28.65,604.8
